arrest_key,arrest_date,pd_cd,pd_desc,ky_cd,ofns_desc,law_code,law_cat_cd,arrest_boro,arrest_precinct,jurisdiction_code,age_group,perp_sex,perp_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column
264438207,2023-03-02T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,S,120,0,25-44,M,BLACK,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
262312191,2023-01-22T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,25,0,25-44,F,WHITE HISPANIC,1002590,230110,40.798258,-73.933757,"{'type': 'Point', 'coordinates': [-73.933757, 40.798258]}"
261892114,2023-01-14T00:00:00.000,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,NYS LAWS-UNCLASSIFIED FELONY,VTL05110FE,F,M,14,0,25-44,M,BLACK,988144,213366,40.75231602039615,-73.98594544675993,"{'type': 'Point', 'coordinates': [-73.98594544675993, 40.75231602039615]}"
262606399,2023-01-27T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,71,0,25-44,F,BLACK,999005,181250,40.664154,-73.946814,"{'type': 'Point', 'coordinates': [-73.946814, 40.664154]}"
261557965,2023-01-08T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,25-44,M,WHITE HISPANIC,1002653,218911,40.767519,-73.933561,"{'type': 'Point', 'coordinates': [-73.933561, 40.767519]}"
262300690,2023-01-21T00:00:00.000,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,B,44,0,<18,M,WHITE HISPANIC,1003522,243318,40.83450599,-73.93035593,"{'type': 'Point', 'coordinates': [-73.93035593, 40.83450599]}"
262180731,2023-01-19T00:00:00.000,500,"CONTROLLED SUBSTANCE,POSSESS.",117,DANGEROUS DRUGS,PL 2202101,F,S,120,0,25-44,M,WHITE,962219,163860,40.616409,-74.079354,"{'type': 'Point', 'coordinates': [-74.079354, 40.616409]}"
264400894,2023-03-01T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553501,F,Q,103,0,18-24,M,BLACK,1037466,196249,40.70517487016721,-73.80806399764782,"{'type': 'Point', 'coordinates': [-73.80806399764782, 40.70517487016721]}"
261992645,2023-01-16T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,105,0,25-44,F,BLACK,1053610,185980,40.676879,-73.74994,"{'type': 'Point', 'coordinates': [-73.74994, 40.676879]}"
262370552,2023-01-23T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,25,0,25-44,F,WHITE,1002996,229132,40.795572,-73.932295,"{'type': 'Point', 'coordinates': [-73.932295, 40.795572]}"
261667210,2023-01-10T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,110,0,25-44,M,WHITE HISPANIC,1015664,207562,40.736332,-73.886643,"{'type': 'Point', 'coordinates': [-73.886643, 40.736332]}"
264680278,2023-03-07T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,70,0,25-44,M,BLACK,996343,173458,40.64277046,-73.95642458,"{'type': 'Point', 'coordinates': [-73.95642458, 40.64277046]}"
262494392,2023-01-25T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,42,0,25-44,F,BLACK,1010158,242490,40.832218,-73.906377,"{'type': 'Point', 'coordinates': [-73.906377, 40.832218]}"
261195452,2023-01-01T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,77,2,25-44,F,BLACK,1003508,185056,40.674593,-73.930572,"{'type': 'Point', 'coordinates': [-73.930572, 40.674593]}"
261560279,2023-01-08T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,107,0,18-24,F,BLACK,1034513,197590,40.70887285,-73.81870464,"{'type': 'Point', 'coordinates': [-73.81870464, 40.70887285]}"
264649204,2023-03-06T00:00:00.000,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,69,0,45-64,F,BLACK,1010900,172653,40.640529,-73.903972,"{'type': 'Point', 'coordinates': [-73.903972, 40.640529]}"
262588330,2023-01-27T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1655200,F,Q,109,0,25-44,M,ASIAN / PACIFIC ISLANDER,1033147,217909,40.76465102,-73.82348401,"{'type': 'Point', 'coordinates': [-73.82348401, 40.76465102]}"
261370774,2023-01-04T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701003,F,Q,105,0,25-44,M,BLACK,1056242,185711,40.67611777,-73.7404569,"{'type': 'Point', 'coordinates': [-73.7404569, 40.67611777]}"
261538471,2023-01-07T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,71,0,25-44,M,BLACK,998668,182135,40.666585,-73.948026,"{'type': 'Point', 'coordinates': [-73.948026, 40.666585]}"
263534509,2023-02-13T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,M,34,0,18-24,M,BLACK,1004175,253200,40.86163,-73.927964,"{'type': 'Point', 'coordinates': [-73.927964, 40.86163]}"
265280511,2023-03-17T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,110,0,25-44,U,WHITE HISPANIC,1024292,212880,40.75089226,-73.85548006,"{'type': 'Point', 'coordinates': [-73.85548006, 40.75089226]}"
262306612,2023-01-22T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,78,0,25-44,M,BLACK,991486,186723,40.679187,-73.97391,"{'type': 'Point', 'coordinates': [-73.97391, 40.679187]}"
262377385,2023-01-23T00:00:00.000,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,115,0,25-44,M,WHITE HISPANIC,1020912,213046,40.751364,-73.867675,"{'type': 'Point', 'coordinates': [-73.867675, 40.751364]}"
261364510,2023-01-04T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,52,0,25-44,M,WHITE HISPANIC,1014471,253403,40.862158,-73.890743,"{'type': 'Point', 'coordinates': [-73.890743, 40.862158]}"
263497281,2023-02-12T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,30,0,25-44,M,BLACK,998614,239692,40.8245630061916,-73.94809994852858,"{'type': 'Point', 'coordinates': [-73.94809994852858, 40.8245630061916]}"
261283967,2023-01-03T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,23,0,25-44,M,BLACK,1001162,228309,40.793316,-73.938921,"{'type': 'Point', 'coordinates': [-73.938921, 40.793316]}"
262254264,2023-01-20T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,K,63,0,25-44,M,BLACK,999375,165020,40.61960528,-73.9455181,"{'type': 'Point', 'coordinates': [-73.9455181, 40.61960528]}"
262675608,2023-01-29T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,K,63,0,45-64,M,BLACK,1006302,169583,40.632117,-73.92055,"{'type': 'Point', 'coordinates': [-73.92055, 40.632117]}"
262400156,2023-01-24T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,K,60,0,45-64,M,ASIAN / PACIFIC ISLANDER,987728,152530,40.585335,-73.98747829,"{'type': 'Point', 'coordinates': [-73.98747829, 40.585335]}"
262737160,2023-01-30T00:00:00.000,507,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200602,F,K,83,0,45-64,M,WHITE HISPANIC,1006195,194849,40.701467,-73.920853,"{'type': 'Point', 'coordinates': [-73.920853, 40.701467]}"
264497782,2023-03-03T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0,25-44,M,BLACK HISPANIC,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
262656460,2023-01-28T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,81,0,25-44,M,BLACK,1001856,193159,40.696838,-73.936507,"{'type': 'Point', 'coordinates': [-73.936507, 40.696838]}"
262418230,2023-01-24T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1704001,F,K,63,0,18-24,M,BLACK,1004811,168187,40.62828709,-73.9259274,"{'type': 'Point', 'coordinates': [-73.9259274, 40.62828709]}"
261883851,2023-01-13T00:00:00.000,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,0,25-44,M,WHITE HISPANIC,1022285,212504,40.7498691,-73.86272585,"{'type': 'Point', 'coordinates': [-73.86272585, 40.7498691]}"
262036468,2023-01-17T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,43,2,25-44,M,WHITE HISPANIC,1020160,239985,40.825306,-73.870245,"{'type': 'Point', 'coordinates': [-73.870245, 40.825306]}"
265175710,2023-03-15T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651502,M,M,6,0,45-64,F,WHITE,983944,208569,40.739153,-74.001104,"{'type': 'Point', 'coordinates': [-74.001104, 40.739153]}"
261291173,2023-01-03T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,84,1,25-44,M,BLACK,990141,188391,40.68376454457041,-73.97875956361523,"{'type': 'Point', 'coordinates': [-73.97875956361523, 40.68376454457041]}"
261421722,2023-01-05T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,S,120,0,25-44,M,WHITE,962835,167738,40.627054,-74.077144,"{'type': 'Point', 'coordinates': [-74.077144, 40.627054]}"
263700539,2023-02-16T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,120,0,65+,M,WHITE,962808,174275,40.644996,-74.077263,"{'type': 'Point', 'coordinates': [-74.077263, 40.644996]}"
263951021,2023-02-20T00:00:00.000,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,Q,114,0,25-44,M,BLACK,1012699,222286,40.776754192970465,-73.89728176357067,"{'type': 'Point', 'coordinates': [-73.89728176357067, 40.776754192970465]}"
264224416,2023-02-25T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,63,0,25-44,F,BLACK,1006302,169583,40.632117,-73.92055,"{'type': 'Point', 'coordinates': [-73.92055, 40.632117]}"
264492858,2023-03-03T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701004,F,B,44,1,25-44,M,BLACK,1004749,240880,40.82781161,-73.92592932,"{'type': 'Point', 'coordinates': [-73.92592932, 40.82781161]}"
263381465,2023-02-10T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,110,0,<18,F,WHITE HISPANIC,1020520,210235,40.743651,-73.869105,"{'type': 'Point', 'coordinates': [-73.869105, 40.743651]}"
261285696,2023-01-03T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,94,0,25-44,M,WHITE,997925,204873,40.72899513,-73.9506603,"{'type': 'Point', 'coordinates': [-73.9506603, 40.72899513]}"
262816989,2023-02-01T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,114,0,25-44,M,BLACK,1007694,219656,40.769552,-73.915361,"{'type': 'Point', 'coordinates': [-73.915361, 40.769552]}"
261233279,2023-01-02T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,60,0,45-64,M,BLACK,990796,149587,40.577258,-73.976436,"{'type': 'Point', 'coordinates': [-73.976436, 40.577258]}"
261247813,2023-01-02T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601504,F,Q,101,0,25-44,M,BLACK,1055286,156769,40.59668621,-73.7442081,"{'type': 'Point', 'coordinates': [-73.7442081, 40.59668621]}"
262537944,2023-01-26T00:00:00.000,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,B,42,0,18-24,F,BLACK,1008754,238895,40.822355,-73.911463,"{'type': 'Point', 'coordinates': [-73.911463, 40.822355]}"
263950638,2023-02-21T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1554001,F,Q,105,0,18-24,M,WHITE HISPANIC,1057257,200139,40.715711,-73.736639,"{'type': 'Point', 'coordinates': [-73.736639, 40.715711]}"
261507828,2023-01-06T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1700500,M,M,26,2,25-44,M,BLACK,996660,235153,40.812109,-73.955168,"{'type': 'Point', 'coordinates': [-73.955168, 40.812109]}"
262168611,2023-01-19T00:00:00.000,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,20,0,25-44,M,BLACK HISPANIC,991169,226253,40.78768562848523,-73.97501409492868,"{'type': 'Point', 'coordinates': [-73.97501409492868, 40.78768562848523]}"
262736473,2023-01-30T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,18-24,M,BLACK,984583,150637,40.580142,-73.998801,"{'type': 'Point', 'coordinates': [-73.998801, 40.580142]}"
262699428,2023-01-30T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,34,0,18-24,M,WHITE HISPANIC,1003614,255446,40.86779354,-73.92998844,"{'type': 'Point', 'coordinates': [-73.92998844, 40.86779354]}"
261548641,2023-01-07T00:00:00.000,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,K,94,0,25-44,M,WHITE HISPANIC,995997,200111,40.715927367789064,-73.9576248828322,"{'type': 'Point', 'coordinates': [-73.9576248828322, 40.715927367789064]}"
262666769,2023-01-29T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,Q,103,0,25-44,M,BLACK,1041814,193700,40.69815126,-73.79240375,"{'type': 'Point', 'coordinates': [-73.79240375, 40.69815126]}"
262962535,2023-02-03T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,114,0,45-64,M,ASIAN / PACIFIC ISLANDER,1007694,219656,40.769552,-73.915361,"{'type': 'Point', 'coordinates': [-73.915361, 40.769552]}"
263265696,2023-02-08T00:00:00.000,724,"FORGERY-ILLEGAL POSSESSION,VEH",126,MISCELLANEOUS PENAL LAW,PL 1706501,F,Q,102,0,25-44,M,ASIAN / PACIFIC ISLANDER,1028656,189944,40.68791773,-73.83988082,"{'type': 'Point', 'coordinates': [-73.83988082, 40.68791773]}"
263456301,2023-02-11T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,K,90,0,18-24,M,BLACK HISPANIC,1005678,197899,40.709838,-73.922707,"{'type': 'Point', 'coordinates': [-73.922707, 40.709838]}"
261924202,2023-01-14T00:00:00.000,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,Q,113,0,25-44,M,BLACK,1044141,185037,40.674361,-73.784087,"{'type': 'Point', 'coordinates': [-73.784087, 40.674361]}"
262107020,2023-01-18T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,F,WHITE,989615,218589,40.766653,-73.980631,"{'type': 'Point', 'coordinates': [-73.980631, 40.766653]}"
261426129,2023-01-05T00:00:00.000,478,"THEFT OF SERVICES, UNCLASSIFIE",343,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,K,70,1,18-24,M,BLACK,998767,169858,40.63288559,-73.94769778,"{'type': 'Point', 'coordinates': [-73.94769778, 40.63288559]}"
262156877,2023-01-18T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1702500,F,M,33,0,18-24,M,WHITE HISPANIC,999123,244700,40.838309,-73.946248,"{'type': 'Point', 'coordinates': [-73.946248, 40.838309]}"
263664577,2023-02-15T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,Q,110,0,45-64,M,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,"{'type': 'Point', 'coordinates': [-73.870144, 40.744981]}"
261279967,2023-01-03T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,84,0,25-44,M,BLACK,988474,190817,40.690427,-73.984768,"{'type': 'Point', 'coordinates': [-73.984768, 40.690427]}"
261611584,2023-01-09T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,20,0,25-44,M,WHITE,991040,225092,40.784499,-73.97548,"{'type': 'Point', 'coordinates': [-73.97548, 40.784499]}"
263977456,2023-02-21T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,K,71,0,25-44,M,BLACK,1003358,182945,40.66879784311929,-73.9311201452519,"{'type': 'Point', 'coordinates': [-73.9311201452519, 40.66879784311929]}"
263660970,2023-02-15T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,103,0,25-44,M,BLACK,1038832,195935,40.70430469,-73.80313975,"{'type': 'Point', 'coordinates': [-73.80313975, 40.70430469]}"
261443561,2023-01-05T00:00:00.000,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,M,5,0,25-44,M,BLACK HISPANIC,983858,199256,40.71359,-74.001412,"{'type': 'Point', 'coordinates': [-74.001412, 40.71359]}"
261793908,2023-01-12T00:00:00.000,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,52,0,25-44,M,BLACK,1017273,255924,40.869067,-73.8806,"{'type': 'Point', 'coordinates': [-73.8806, 40.869067]}"
263173228,2023-02-07T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,42,0,18-24,M,BLACK,1012880,241535,40.829589,-73.896546,"{'type': 'Point', 'coordinates': [-73.896546, 40.829589]}"
261283943,2023-01-03T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601501,F,B,42,0,18-24,M,BLACK,1008754,238895,40.822355,-73.911463,"{'type': 'Point', 'coordinates': [-73.911463, 40.822355]}"
265266685,2023-03-17T00:00:00.000,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,Q,105,0,<18,F,BLACK,1059848,210983,40.745456,-73.727172,"{'type': 'Point', 'coordinates': [-73.727172, 40.745456]}"
264713256,2023-03-08T00:00:00.000,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,70,0,45-64,F,BLACK,995107,175859,40.649363,-73.960873,"{'type': 'Point', 'coordinates': [-73.960873, 40.649363]}"
262289698,2023-01-21T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,B,48,0,25-44,M,BLACK HISPANIC,1014339,253205,40.861615,-73.891222,"{'type': 'Point', 'coordinates': [-73.891222, 40.861615]}"
262567237,2023-01-27T00:00:00.000,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,30,0,25-44,M,BLACK,999750,241187,40.828666,-73.943989,"{'type': 'Point', 'coordinates': [-73.943989, 40.828666]}"
263325286,2023-02-09T00:00:00.000,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,K,63,0,25-44,M,WHITE HISPANIC,1000520,168264,40.628508,-73.941384,"{'type': 'Point', 'coordinates': [-73.941384, 40.628508]}"
264600679,2023-03-05T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,44,0,25-44,M,BLACK HISPANIC,1007536,244566,40.837924,-73.915846,"{'type': 'Point', 'coordinates': [-73.915846, 40.837924]}"
264459108,2023-03-03T00:00:00.000,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,76,0,25-44,M,BLACK,982492,188093,40.682948388285155,-74.00633852144266,"{'type': 'Point', 'coordinates': [-74.00633852144266, 40.682948388285155]}"
263667422,2023-02-15T00:00:00.000,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,Q,110,0,25-44,M,WHITE HISPANIC,1020232,210719,40.744981,-73.870144,"{'type': 'Point', 'coordinates': [-73.870144, 40.744981]}"
261822367,2023-01-12T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,113,0,<18,M,BLACK,1051025,186718,40.678925,-73.759252,"{'type': 'Point', 'coordinates': [-73.759252, 40.678925]}"
262312194,2023-01-22T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,45-64,M,BLACK HISPANIC,1032084,216954,40.762037,-73.827328,"{'type': 'Point', 'coordinates': [-73.827328, 40.762037]}"
265268954,2023-03-17T00:00:00.000,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,49,0,18-24,M,BLACK,1020673,255267,40.86725,-73.868309,"{'type': 'Point', 'coordinates': [-73.868309, 40.86725]}"
264432043,2023-03-02T00:00:00.000,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,M,WHITE HISPANIC,1007127,193705,40.698323,-73.917495,"{'type': 'Point', 'coordinates': [-73.917495, 40.698323]}"
262534740,2023-01-26T00:00:00.000,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,B,49,0,25-44,M,WHITE HISPANIC,1027430,251104,40.855793,-73.843908,"{'type': 'Point', 'coordinates': [-73.843908, 40.855793]}"
261634615,2023-01-09T00:00:00.000,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,M,34,0,18-24,M,WHITE HISPANIC,1006670,254235,40.86446248,-73.91894337,"{'type': 'Point', 'coordinates': [-73.91894337, 40.86446248]}"
262362183,2023-01-23T00:00:00.000,490,"STOLEN PROPERTY 3,POSSESSION",232,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,K,77,0,18-24,M,WHITE HISPANIC,1003508,185056,40.674593,-73.930572,"{'type': 'Point', 'coordinates': [-73.930572, 40.674593]}"
263562712,2023-02-14T00:00:00.000,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OF,PL 1450501,F,M,34,0,25-44,M,WHITE HISPANIC,1002025,250291,40.85365,-73.935744,"{'type': 'Point', 'coordinates': [-73.935744, 40.85365]}"
262122606,2023-01-19T00:00:00.000,223,"BURGLARY,RESIDENCE,NIGHT",107,BURGLARY,PL 1402502,F,K,79,0,25-44,F,BLACK,999507,190206,40.688736,-73.944984,"{'type': 'Point', 'coordinates': [-73.944984, 40.688736]}"
262228241,2023-01-20T00:00:00.000,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,1,0,18-24,F,BLACK,982148,201784,40.720528,-74.007582,"{'type': 'Point', 'coordinates': [-74.007582, 40.720528]}"
261717578,2023-01-11T00:00:00.000,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,77,0,25-44,M,BLACK,1003508,185056,40.674593,-73.930572,"{'type': 'Point', 'coordinates': [-73.930572, 40.674593]}"
262266923,2023-01-21T00:00:00.000,792,CRIMINAL POSSESSION WEAPON,118,DANGEROUS WEAPONS,PL 265031B,F,Q,114,0,25-44,M,BLACK,1008001,215946,40.75936641,-73.9142668,"{'type': 'Point', 'coordinates': [-73.9142668, 40.75936641]}"
263992366,2023-02-21T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,28,2,45-64,M,BLACK,997413,230685,40.79984317,-73.95245706,"{'type': 'Point', 'coordinates': [-73.95245706, 40.79984317]}"
263023345,2023-02-04T00:00:00.000,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,61,0,25-44,M,WHITE,995118,155708,40.594054,-73.960866,"{'type': 'Point', 'coordinates': [-73.960866, 40.594054]}"
264731541,2023-03-08T00:00:00.000,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,K,83,0,25-44,M,ASIAN / PACIFIC ISLANDER,1009324,192515,40.695052,-73.909578,"{'type': 'Point', 'coordinates': [-73.909578, 40.695052]}"
262841492,2023-02-01T00:00:00.000,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701501,F,K,71,0,25-44,M,BLACK,998043,178812,40.657466,-73.950286,"{'type': 'Point', 'coordinates': [-73.950286, 40.657466]}"
264351663,2023-02-28T00:00:00.000,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,K,84,0,<18,M,BLACK,988897,192631,40.695404,-73.983239,"{'type': 'Point', 'coordinates': [-73.983239, 40.695404]}"
262293988,2023-01-21T00:00:00.000,505,"CONTROLLED SUBSTANCE, POSSESSI",117,DANGEROUS DRUGS,PL 2200901,F,B,44,2,25-44,M,WHITE HISPANIC,1006195,240321,40.826275,-73.920705,"{'type': 'Point', 'coordinates': [-73.920705, 40.826275]}"
